Date,Server_ID,Data_Center_Location,CPU_Utilisation (%),Memory_Utilisation (%),Energy_Consumption_kWh,Temperature_Celsius,PUE,Carbon_Intensity_gCO2/kWh,Total_CO2_kg,Threshold_Breach,Latitude,Longitude,Time,DateTime
2025-06-11,S10,Germany,29.97,69.33,19.15,35.5,1.87,350,6.7,No,51.1657,10.4515,05:30:00,2025-06-11 05:30:00
2025-06-11,S5,Germany,41.13,60.6,21.68,25.5,1.56,350,7.59,No,51.1657,10.4515,05:45:00,2025-06-11 05:45:00
2025-06-11,S10,Germany,29.97,69.33,19.15,35.5,1.87,350,6.7,No,51.1657,10.4515,06:00:00,2025-06-11 06:00:00
2025-06-11,S5,Germany,41.13,60.6,21.68,25.5,1.56,350,7.59,No,51.1657,10.4515,06:15:00,2025-06-11 06:15:00
2025-06-11,S1,Norway,23.9,59.14,6.77,37.8,1.77,50,0.34,No,60.472,8.4689,06:30:00,2025-06-11 06:30:00
2025-06-11,S6,Norway,54.19,25.4,20.76,39.1,1.72,50,1.04,No,60.472,8.4689,06:45:00,2025-06-11 06:45:00
2025-06-11,S6,Norway,54.19,25.4,20.76,39.1,1.72,50,1.04,No,60.472,8.4689,07:00:00,2025-06-11 07:00:00
2025-06-11,S13,Norway,44.41,59.01,8.51,35.4,1.37,50,0.43,No,60.472,8.4689,07:15:00,2025-06-11 07:15:00
2025-06-11,S8,Germany,81.65,87.39,19.84,34.1,1.88,350,6.94,No,51.1657,10.4515,07:30:00,2025-06-11 07:30:00
2025-06-11,S3,Ireland,68.78,54.23,9.44,29.2,1.74,250,2.36,No,53.1424,-7.6921,07:45:00,2025-06-11 07:45:00
2025-06-11,S5,Germany,41.13,60.6,21.68,25.5,1.56,350,7.59,No,51.1657,10.4515,08:00:00,2025-06-11 08:00:00
2025-06-11,S8,Germany,81.65,87.39,19.84,34.1,1.88,350,6.94,No,51.1657,10.4515,08:15:00,2025-06-11 08:15:00
2025-06-11,S7,Germany,60.91,72.48,23.71,35.9,1.99,350,8.3,No,51.1657,10.4515,08:30:00,2025-06-11 08:30:00
2025-06-11,S1,Norway,23.9,59.14,6.77,37.8,1.77,50,0.34,No,60.472,8.4689,08:45:00,2025-06-11 08:45:00
2025-06-11,S3,Ireland,68.78,54.23,9.44,29.2,1.74,250,2.36,No,53.1424,-7.6921,09:00:00,2025-06-11 09:00:00
2025-06-11,S4,Ireland,10.97,68.61,21.49,30.3,1.92,250,5.37,No,53.1424,-7.6921,09:15:00,2025-06-11 09:15:00
2025-06-11,S10,Germany,29.97,69.33,19.15,35.5,1.87,350,6.7,No,51.1657,10.4515,09:30:00,2025-06-11 09:30:00
2025-06-11,S1,Norway,23.9,59.14,6.77,37.8,1.77,50,0.34,No,60.472,8.4689,09:45:00,2025-06-11 09:45:00
2025-06-11,S8,Germany,81.65,87.39,19.84,34.1,1.88,350,6.94,No,51.1657,10.4515,10:00:00,2025-06-11 10:00:00
2025-06-11,S9,Ireland,25.96,66.96,18.23,33.3,1.57,250,4.56,No,53.1424,-7.6921,10:15:00,2025-06-11 10:15:00
2025-06-11,S9,Ireland,25.96,66.96,18.23,33.3,1.57,250,4.56,No,53.1424,-7.6921,10:30:00,2025-06-11 10:30:00
2025-06-11,S6,Norway,54.19,25.4,20.76,39.1,1.72,50,1.04,No,60.472,8.4689,10:45:00,2025-06-11 10:45:00
2025-06-11,S6,Norway,54.19,25.4,20.76,39.1,1.72,50,1.04,No,60.472,8.4689,11:00:00,2025-06-11 11:00:00
2025-06-11,S5,Germany,41.13,60.6,21.68,25.5,1.56,350,7.59,No,51.1657,10.4515,11:15:00,2025-06-11 11:15:00
2025-06-11,S2,Ireland,75.04,50.21,10.85,26.4,1.86,250,2.71,No,53.1424,-7.6921,11:30:00,2025-06-11 11:30:00
2025-06-11,S13,Norway,44.41,59.01,8.51,35.4,1.37,50,0.43,No,60.472,8.4689,11:45:00,2025-06-11 11:45:00
2025-06-11,S2,Ireland,75.04,50.21,10.85,26.4,1.86,250,2.71,No,53.1424,-7.6921,12:00:00,2025-06-11 12:00:00
2025-06-11,S9,Ireland,25.96,66.96,18.23,33.3,1.57,250,4.56,No,53.1424,-7.6921,12:15:00,2025-06-11 12:15:00
2025-06-11,S15,Germany,32.76,80.99,19.3,25.4,1.33,350,6.75,No,51.1657,10.4515,12:30:00,2025-06-11 12:30:00
2025-06-11,S8,Germany,81.65,87.39,19.84,34.1,1.88,350,6.94,No,51.1657,10.4515,12:45:00,2025-06-11 12:45:00
2025-06-11,S2,Ireland,75.04,50.21,10.85,26.4,1.86,250,2.71,No,53.1424,-7.6921,13:00:00,2025-06-11 13:00:00
2025-06-11,S11,Norway,44.97,82.07,11.29,30.0,1.9,50,0.56,No,60.472,8.4689,13:15:00,2025-06-11 13:15:00
2025-06-11,S3,Ireland,68.78,54.23,9.44,29.2,1.74,250,2.36,No,53.1424,-7.6921,13:30:00,2025-06-11 13:30:00
2025-06-11,S12,Norway,68.28,60.4,15.92,39.6,1.96,50,0.8,No,60.472,8.4689,13:45:00,2025-06-11 13:45:00
2025-06-11,S3,Ireland,68.78,54.23,9.44,29.2,1.74,250,2.36,No,53.1424,-7.6921,14:00:00,2025-06-11 14:00:00
2025-06-11,S8,Germany,81.65,87.39,19.84,34.1,1.88,350,6.94,No,51.1657,10.4515,14:15:00,2025-06-11 14:15:00
2025-06-11,S2,Ireland,75.04,50.21,10.85,26.4,1.86,250,2.71,No,53.1424,-7.6921,14:30:00,2025-06-11 14:30:00
2025-06-11,S11,Norway,44.97,82.07,11.29,30.0,1.9,50,0.56,No,60.472,8.4689,14:45:00,2025-06-11 14:45:00
2025-06-11,S7,Germany,60.91,72.48,23.71,35.9,1.99,350,8.3,No,51.1657,10.4515,15:00:00,2025-06-11 15:00:00
2025-06-11,S5,Germany,41.13,60.6,21.68,25.5,1.56,350,7.59,No,51.1657,10.4515,15:15:00,2025-06-11 15:15:00
2025-06-11,S6,Norway,54.19,25.4,20.76,39.1,1.72,50,1.04,No,60.472,8.4689,15:30:00,2025-06-11 15:30:00
2025-06-11,S15,Germany,32.76,80.99,19.3,25.4,1.33,350,6.75,No,51.1657,10.4515,15:45:00,2025-06-11 15:45:00
2025-06-11,S14,Ireland,16.63,76.92,7.42,29.5,1.73,250,1.85,No,53.1424,-7.6921,16:00:00,2025-06-11 16:00:00
2025-06-11,S4,Ireland,10.97,68.61,21.49,30.3,1.92,250,5.37,No,53.1424,-7.6921,16:15:00,2025-06-11 16:15:00
2025-06-11,S12,Norway,68.28,60.4,15.92,39.6,1.96,50,0.8,No,60.472,8.4689,16:30:00,2025-06-11 16:30:00
2025-06-11,S13,Norway,44.41,59.01,8.51,35.4,1.37,50,0.43,No,60.472,8.4689,16:45:00,2025-06-11 16:45:00
2025-06-11,S7,Germany,60.91,72.48,23.71,35.9,1.99,350,8.3,No,51.1657,10.4515,17:00:00,2025-06-11 17:00:00
2025-06-11,S13,Norway,44.41,59.01,8.51,35.4,1.37,50,0.43,No,60.472,8.4689,17:15:00,2025-06-11 17:15:00
2025-06-11,S13,Norway,44.41,59.01,8.51,35.4,1.37,50,0.43,No,60.472,8.4689,17:30:00,2025-06-11 17:30:00
2025-06-11,S7,Germany,60.91,72.48,23.71,35.9,1.99,350,8.3,No,51.1657,10.4515,17:45:00,2025-06-11 17:45:00
2025-06-11,S11,Norway,44.97,82.07,11.29,30.0,1.9,50,0.56,No,60.472,8.4689,18:00:00,2025-06-11 18:00:00
2025-06-11,S6,Norway,54.19,25.4,20.76,39.1,1.72,50,1.04,No,60.472,8.4689,18:15:00,2025-06-11 18:15:00
2025-06-11,S9,Ireland,25.96,66.96,18.23,33.3,1.57,250,4.56,No,53.1424,-7.6921,18:30:00,2025-06-11 18:30:00
2025-06-11,S5,Germany,41.13,60.6,21.68,25.5,1.56,350,7.59,No,51.1657,10.4515,18:45:00,2025-06-11 18:45:00
2025-06-11,S8,Germany,81.65,87.39,19.84,34.1,1.88,350,6.94,No,51.1657,10.4515,19:00:00,2025-06-11 19:00:00
2025-06-11,S5,Germany,41.13,60.6,21.68,25.5,1.56,350,7.59,No,51.1657,10.4515,19:15:00,2025-06-11 19:15:00
2025-06-11,S15,Germany,32.76,80.99,19.3,25.4,1.33,350,6.75,No,51.1657,10.4515,19:30:00,2025-06-11 19:30:00
2025-06-11,S14,Ireland,16.63,76.92,7.42,29.5,1.73,250,1.85,No,53.1424,-7.6921,19:45:00,2025-06-11 19:45:00
2025-06-11,S14,Ireland,16.63,76.92,7.42,29.5,1.73,250,1.85,No,53.1424,-7.6921,20:00:00,2025-06-11 20:00:00
2025-06-11,S10,Germany,29.97,69.33,19.15,35.5,1.87,350,6.7,No,51.1657,10.4515,20:15:00,2025-06-11 20:15:00
2025-06-11,S5,Germany,41.13,60.6,21.68,25.5,1.56,350,7.59,No,51.1657,10.4515,20:30:00,2025-06-11 20:30:00
2025-06-11,S13,Norway,44.41,59.01,8.51,35.4,1.37,50,0.43,No,60.472,8.4689,20:45:00,2025-06-11 20:45:00
2025-06-11,S10,Germany,29.97,69.33,19.15,35.5,1.87,350,6.7,No,51.1657,10.4515,21:00:00,2025-06-11 21:00:00
2025-06-11,S7,Germany,60.91,72.48,23.71,35.9,1.99,350,8.3,No,51.1657,10.4515,21:15:00,2025-06-11 21:15:00
2025-06-11,S8,Germany,81.65,87.39,19.84,34.1,1.88,350,6.94,No,51.1657,10.4515,21:30:00,2025-06-11 21:30:00
2025-06-11,S8,Germany,81.65,87.39,19.84,34.1,1.88,350,6.94,No,51.1657,10.4515,21:45:00,2025-06-11 21:45:00
2025-06-11,S11,Norway,44.97,82.07,11.29,30.0,1.9,50,0.56,No,60.472,8.4689,22:00:00,2025-06-11 22:00:00
2025-06-11,S13,Norway,44.41,59.01,8.51,35.4,1.37,50,0.43,No,60.472,8.4689,22:15:00,2025-06-11 22:15:00
2025-06-11,S9,Ireland,25.96,66.96,18.23,33.3,1.57,250,4.56,No,53.1424,-7.6921,22:30:00,2025-06-11 22:30:00
2025-06-11,S6,Norway,54.19,25.4,20.76,39.1,1.72,50,1.04,No,60.472,8.4689,22:45:00,2025-06-11 22:45:00
2025-06-11,S14,Ireland,16.63,76.92,7.42,29.5,1.73,250,1.85,No,53.1424,-7.6921,23:00:00,2025-06-11 23:00:00
2025-06-11,S15,Germany,32.76,80.99,19.3,25.4,1.33,350,6.75,No,51.1657,10.4515,23:15:00,2025-06-11 23:15:00
2025-06-11,S8,Germany,81.65,87.39,19.84,34.1,1.88,350,6.94,No,51.1657,10.4515,23:30:00,2025-06-11 23:30:00
2025-06-11,S8,Germany,81.65,87.39,19.84,34.1,1.88,350,6.94,No,51.1657,10.4515,23:45:00,2025-06-11 23:45:00
2025-06-12,S3,Ireland,25.74,87.11,8.27,32.7,1.53,250,2.07,No,53.1424,-7.6921,00:00:00,2025-06-12 00:00:00
2025-06-12,S1,Norway,75.98,54.57,20.86,39.9,1.83,50,1.04,No,60.472,8.4689,00:15:00,2025-06-12 00:15:00
2025-06-12,S2,Ireland,21.22,21.05,12.27,35.8,1.3,250,3.07,No,53.1424,-7.6921,00:30:00,2025-06-12 00:30:00
2025-06-12,S9,Ireland,22.48,26.53,16.99,26.7,1.6,250,4.25,No,53.1424,-7.6921,00:45:00,2025-06-12 00:45:00
2025-06-12,S2,Ireland,21.22,21.05,12.27,35.8,1.3,250,3.07,No,53.1424,-7.6921,01:00:00,2025-06-12 01:00:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,01:15:00,2025-06-12 01:15:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,01:30:00,2025-06-12 01:30:00
2025-06-12,S5,Germany,63.86,63.16,10.57,38.9,1.41,350,3.7,No,51.1657,10.4515,01:45:00,2025-06-12 01:45:00
2025-06-12,S9,Ireland,22.48,26.53,16.99,26.7,1.6,250,4.25,No,53.1424,-7.6921,02:00:00,2025-06-12 02:00:00
2025-06-12,S15,Germany,84.03,82.6,20.25,33.4,1.44,350,7.09,No,51.1657,10.4515,02:15:00,2025-06-12 02:15:00
2025-06-12,S8,Germany,11.31,31.39,8.74,33.2,1.23,350,3.06,No,51.1657,10.4515,02:30:00,2025-06-12 02:30:00
2025-06-12,S4,Ireland,33.95,32.46,11.08,27.8,1.56,250,2.77,No,53.1424,-7.6921,02:45:00,2025-06-12 02:45:00
2025-06-12,S14,Ireland,54.46,91.02,14.53,27.4,1.21,250,3.63,No,53.1424,-7.6921,03:00:00,2025-06-12 03:00:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,03:15:00,2025-06-12 03:15:00
2025-06-12,S9,Ireland,22.48,26.53,16.99,26.7,1.6,250,4.25,No,53.1424,-7.6921,03:30:00,2025-06-12 03:30:00
2025-06-12,S6,Norway,84.55,58.92,11.56,39.5,1.54,50,0.58,No,60.472,8.4689,03:45:00,2025-06-12 03:45:00
2025-06-12,S6,Norway,84.55,58.92,11.56,39.5,1.54,50,0.58,No,60.472,8.4689,04:00:00,2025-06-12 04:00:00
2025-06-12,S9,Ireland,22.48,26.53,16.99,26.7,1.6,250,4.25,No,53.1424,-7.6921,04:15:00,2025-06-12 04:15:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,04:30:00,2025-06-12 04:30:00
2025-06-12,S9,Ireland,22.48,26.53,16.99,26.7,1.6,250,4.25,No,53.1424,-7.6921,04:45:00,2025-06-12 04:45:00
2025-06-12,S11,Norway,19.35,60.24,9.41,27.3,1.55,50,0.47,No,60.472,8.4689,05:00:00,2025-06-12 05:00:00
2025-06-12,S14,Ireland,54.46,91.02,14.53,27.4,1.21,250,3.63,No,53.1424,-7.6921,05:15:00,2025-06-12 05:15:00
2025-06-12,S14,Ireland,54.46,91.02,14.53,27.4,1.21,250,3.63,No,53.1424,-7.6921,05:30:00,2025-06-12 05:30:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,05:45:00,2025-06-12 05:45:00
2025-06-12,S13,Norway,34.51,38.83,15.66,38.7,1.36,50,0.78,No,60.472,8.4689,06:00:00,2025-06-12 06:00:00
2025-06-12,S2,Ireland,21.22,21.05,12.27,35.8,1.3,250,3.07,No,53.1424,-7.6921,06:15:00,2025-06-12 06:15:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,06:30:00,2025-06-12 06:30:00
2025-06-12,S11,Norway,19.35,60.24,9.41,27.3,1.55,50,0.47,No,60.472,8.4689,06:45:00,2025-06-12 06:45:00
2025-06-12,S12,Norway,59.23,73.28,8.52,29.6,1.94,50,0.43,No,60.472,8.4689,07:00:00,2025-06-12 07:00:00
2025-06-12,S13,Norway,34.51,38.83,15.66,38.7,1.36,50,0.78,No,60.472,8.4689,07:15:00,2025-06-12 07:15:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,07:30:00,2025-06-12 07:30:00
2025-06-12,S2,Ireland,21.22,21.05,12.27,35.8,1.3,250,3.07,No,53.1424,-7.6921,07:45:00,2025-06-12 07:45:00
2025-06-12,S4,Ireland,33.95,32.46,11.08,27.8,1.56,250,2.77,No,53.1424,-7.6921,08:00:00,2025-06-12 08:00:00
2025-06-12,S5,Germany,63.86,63.16,10.57,38.9,1.41,350,3.7,No,51.1657,10.4515,08:15:00,2025-06-12 08:15:00
2025-06-12,S10,Germany,20.32,60.63,17.51,31.7,1.55,350,6.13,No,51.1657,10.4515,08:30:00,2025-06-12 08:30:00
2025-06-12,S14,Ireland,54.46,91.02,14.53,27.4,1.21,250,3.63,No,53.1424,-7.6921,08:45:00,2025-06-12 08:45:00
2025-06-12,S14,Ireland,54.46,91.02,14.53,27.4,1.21,250,3.63,No,53.1424,-7.6921,09:00:00,2025-06-12 09:00:00
2025-06-12,S13,Norway,34.51,38.83,15.66,38.7,1.36,50,0.78,No,60.472,8.4689,09:15:00,2025-06-12 09:15:00
2025-06-12,S15,Germany,84.03,82.6,20.25,33.4,1.44,350,7.09,No,51.1657,10.4515,09:30:00,2025-06-12 09:30:00
2025-06-12,S2,Ireland,21.22,21.05,12.27,35.8,1.3,250,3.07,No,53.1424,-7.6921,09:45:00,2025-06-12 09:45:00
2025-06-12,S14,Ireland,54.46,91.02,14.53,27.4,1.21,250,3.63,No,53.1424,-7.6921,10:00:00,2025-06-12 10:00:00
2025-06-12,S2,Ireland,21.22,21.05,12.27,35.8,1.3,250,3.07,No,53.1424,-7.6921,10:15:00,2025-06-12 10:15:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,10:30:00,2025-06-12 10:30:00
2025-06-12,S13,Norway,34.51,38.83,15.66,38.7,1.36,50,0.78,No,60.472,8.4689,10:45:00,2025-06-12 10:45:00
2025-06-12,S13,Norway,34.51,38.83,15.66,38.7,1.36,50,0.78,No,60.472,8.4689,11:00:00,2025-06-12 11:00:00
2025-06-12,S4,Ireland,33.95,32.46,11.08,27.8,1.56,250,2.77,No,53.1424,-7.6921,11:15:00,2025-06-12 11:15:00
2025-06-12,S13,Norway,34.51,38.83,15.66,38.7,1.36,50,0.78,No,60.472,8.4689,11:30:00,2025-06-12 11:30:00
2025-06-12,S4,Ireland,33.95,32.46,11.08,27.8,1.56,250,2.77,No,53.1424,-7.6921,11:45:00,2025-06-12 11:45:00
2025-06-12,S2,Ireland,21.22,21.05,12.27,35.8,1.3,250,3.07,No,53.1424,-7.6921,12:00:00,2025-06-12 12:00:00
2025-06-12,S6,Norway,84.55,58.92,11.56,39.5,1.54,50,0.58,No,60.472,8.4689,12:15:00,2025-06-12 12:15:00
2025-06-12,S11,Norway,19.35,60.24,9.41,27.3,1.55,50,0.47,No,60.472,8.4689,12:30:00,2025-06-12 12:30:00
2025-06-12,S6,Norway,84.55,58.92,11.56,39.5,1.54,50,0.58,No,60.472,8.4689,12:45:00,2025-06-12 12:45:00
2025-06-12,S8,Germany,11.31,31.39,8.74,33.2,1.23,350,3.06,No,51.1657,10.4515,13:00:00,2025-06-12 13:00:00
2025-06-12,S10,Germany,20.32,60.63,17.51,31.7,1.55,350,6.13,No,51.1657,10.4515,13:15:00,2025-06-12 13:15:00
2025-06-12,S15,Germany,84.03,82.6,20.25,33.4,1.44,350,7.09,No,51.1657,10.4515,13:30:00,2025-06-12 13:30:00
2025-06-12,S13,Norway,34.51,38.83,15.66,38.7,1.36,50,0.78,No,60.472,8.4689,13:45:00,2025-06-12 13:45:00
2025-06-12,S4,Ireland,33.95,32.46,11.08,27.8,1.56,250,2.77,No,53.1424,-7.6921,14:00:00,2025-06-12 14:00:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,14:15:00,2025-06-12 14:15:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,14:30:00,2025-06-12 14:30:00
2025-06-12,S10,Germany,20.32,60.63,17.51,31.7,1.55,350,6.13,No,51.1657,10.4515,14:45:00,2025-06-12 14:45:00
2025-06-12,S8,Germany,11.31,31.39,8.74,33.2,1.23,350,3.06,No,51.1657,10.4515,15:00:00,2025-06-12 15:00:00
2025-06-12,S2,Ireland,21.22,21.05,12.27,35.8,1.3,250,3.07,No,53.1424,-7.6921,15:15:00,2025-06-12 15:15:00
2025-06-12,S6,Norway,84.55,58.92,11.56,39.5,1.54,50,0.58,No,60.472,8.4689,15:30:00,2025-06-12 15:30:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,15:45:00,2025-06-12 15:45:00
2025-06-12,S5,Germany,63.86,63.16,10.57,38.9,1.41,350,3.7,No,51.1657,10.4515,16:00:00,2025-06-12 16:00:00
2025-06-12,S8,Germany,11.31,31.39,8.74,33.2,1.23,350,3.06,No,51.1657,10.4515,16:15:00,2025-06-12 16:15:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,16:30:00,2025-06-12 16:30:00
2025-06-12,S8,Germany,11.31,31.39,8.74,33.2,1.23,350,3.06,No,51.1657,10.4515,16:45:00,2025-06-12 16:45:00
2025-06-12,S5,Germany,63.86,63.16,10.57,38.9,1.41,350,3.7,No,51.1657,10.4515,17:00:00,2025-06-12 17:00:00
2025-06-12,S15,Germany,84.03,82.6,20.25,33.4,1.44,350,7.09,No,51.1657,10.4515,17:15:00,2025-06-12 17:15:00
2025-06-12,S12,Norway,59.23,73.28,8.52,29.6,1.94,50,0.43,No,60.472,8.4689,17:30:00,2025-06-12 17:30:00
2025-06-12,S11,Norway,19.35,60.24,9.41,27.3,1.55,50,0.47,No,60.472,8.4689,17:45:00,2025-06-12 17:45:00
2025-06-12,S15,Germany,84.03,82.6,20.25,33.4,1.44,350,7.09,No,51.1657,10.4515,18:00:00,2025-06-12 18:00:00
2025-06-12,S7,Germany,22.93,46.49,9.01,25.8,1.38,350,3.15,No,51.1657,10.4515,18:15:00,2025-06-12 18:15:00
2025-06-12,S9,Ireland,22.48,26.53,16.99,26.7,1.6,250,4.25,No,53.1424,-7.6921,18:30:00,2025-06-12 18:30:00
2025-06-12,S14,Ireland,54.46,91.02,14.53,27.4,1.21,250,3.63,No,53.1424,-7.6921,18:45:00,2025-06-12 18:45:00
2025-06-12,S5,Germany,63.86,63.16,10.57,38.9,1.41,350,3.7,No,51.1657,10.4515,19:00:00,2025-06-12 19:00:00
2025-06-12,S10,Germany,20.32,60.63,17.51,31.7,1.55,350,6.13,No,51.1657,10.4515,19:15:00,2025-06-12 19:15:00
2025-06-12,S13,Norway,34.51,38.83,15.66,38.7,1.36,50,0.78,No,60.472,8.4689,19:30:00,2025-06-12 19:30:00
2025-06-12,S13,Norway,34.51,38.83,15.66,38.7,1.36,50,0.78,No,60.472,8.4689,19:45:00,2025-06-12 19:45:00
2025-06-12,S14,Ireland,54.46,91.02,14.53,27.4,1.21,250,3.63,No,53.1424,-7.6921,20:00:00,2025-06-12 20:00:00
2025-06-12,S15,Germany,84.03,82.6,20.25,33.4,1.44,350,7.09,No,51.1657,10.4515,20:15:00,2025-06-12 20:15:00
2025-06-12,S2,Ireland,21.22,21.05,12.27,35.8,1.3,250,3.07,No,53.1424,-7.6921,20:30:00,2025-06-12 20:30:00
2025-06-12,S9,Ireland,22.48,26.53,16.99,26.7,1.6,250,4.25,No,53.1424,-7.6921,20:45:00,2025-06-12 20:45:00
2025-06-12,S4,Ireland,33.95,32.46,11.08,27.8,1.56,250,2.77,No,53.1424,-7.6921,21:00:00,2025-06-12 21:00:00
2025-06-12,S6,Norway,84.55,58.92,11.56,39.5,1.54,50,0.58,No,60.472,8.4689,21:15:00,2025-06-12 21:15:00
2025-06-12,S12,Norway,59.23,73.28,8.52,29.6,1.94,50,0.43,No,60.472,8.4689,21:30:00,2025-06-12 21:30:00
2025-06-12,S4,Ireland,33.95,32.46,11.08,27.8,1.56,250,2.77,No,53.1424,-7.6921,21:45:00,2025-06-12 21:45:00
2025-06-12,S14,Ireland,54.46,91.02,14.53,27.4,1.21,250,3.63,No,53.1424,-7.6921,22:00:00,2025-06-12 22:00:00
2025-06-12,S9,Ireland,22.48,26.53,16.99,26.7,1.6,250,4.25,No,53.1424,-7.6921,22:15:00,2025-06-12 22:15:00
2025-06-12,S6,Norway,84.55,58.92,11.56,39.5,1.54,50,0.58,No,60.472,8.4689,22:30:00,2025-06-12 22:30:00
2025-06-12,S11,Norway,19.35,60.24,9.41,27.3,1.55,50,0.47,No,60.472,8.4689,22:45:00,2025-06-12 22:45:00
2025-06-12,S10,Germany,20.32,60.63,17.51,31.7,1.55,350,6.13,No,51.1657,10.4515,23:00:00,2025-06-12 23:00:00
2025-06-12,S1,Norway,75.98,54.57,20.86,39.9,1.83,50,1.04,No,60.472,8.4689,23:15:00,2025-06-12 23:15:00
2025-06-12,S2,Ireland,21.22,21.05,12.27,35.8,1.3,250,3.07,No,53.1424,-7.6921,23:30:00,2025-06-12 23:30:00
2025-06-12,S8,Germany,11.31,31.39,8.74,33.2,1.23,350,3.06,No,51.1657,10.4515,23:45:00,2025-06-12 23:45:00
2025-06-13,S2,Ireland,86.3,79.01,15.59,38.9,1.44,250,3.9,No,53.1424,-7.6921,00:00:00,2025-06-13 00:00:00
2025-06-13,S3,Ireland,46.8,68.1,7.57,29.6,1.99,250,1.89,No,53.1424,-7.6921,00:15:00,2025-06-13 00:15:00
2025-06-13,S15,Germany,11.19,65.74,7.21,38.2,1.48,350,2.52,No,51.1657,10.4515,00:30:00,2025-06-13 00:30:00
2025-06-13,S15,Germany,11.19,65.74,7.21,38.2,1.48,350,2.52,No,51.1657,10.4515,00:45:00,2025-06-13 00:45:00
2025-06-13,S10,Germany,18.08,90.46,21.65,29.3,1.2,350,7.58,No,51.1657,10.4515,01:00:00,2025-06-13 01:00:00
2025-06-13,S8,Germany,31.74,78.55,21.58,31.8,1.41,350,7.55,No,51.1657,10.4515,01:15:00,2025-06-13 01:15:00
2025-06-13,S9,Ireland,41.88,65.95,21.21,35.1,1.6,250,5.3,No,53.1424,-7.6921,01:30:00,2025-06-13 01:30:00
2025-06-13,S3,Ireland,46.8,68.1,7.57,29.6,1.99,250,1.89,No,53.1424,-7.6921,01:45:00,2025-06-13 01:45:00
2025-06-13,S12,Norway,22.47,79.58,12.13,29.1,1.58,50,0.61,No,60.472,8.4689,02:00:00,2025-06-13 02:00:00
2025-06-13,S8,Germany,31.74,78.55,21.58,31.8,1.41,350,7.55,No,51.1657,10.4515,02:15:00,2025-06-13 02:15:00
2025-06-13,S4,Ireland,18.14,32.42,17.89,36.2,1.47,250,4.47,No,53.1424,-7.6921,02:30:00,2025-06-13 02:30:00
2025-06-13,S15,Germany,11.19,65.74,7.21,38.2,1.48,350,2.52,No,51.1657,10.4515,02:45:00,2025-06-13 02:45:00
2025-06-13,S13,Norway,65.68,76.96,24.37,27.3,1.21,50,1.22,No,60.472,8.4689,03:00:00,2025-06-13 03:00:00
2025-06-13,S13,Norway,65.68,76.96,24.37,27.3,1.21,50,1.22,No,60.472,8.4689,03:15:00,2025-06-13 03:15:00
2025-06-13,S10,Germany,18.08,90.46,21.65,29.3,1.2,350,7.58,No,51.1657,10.4515,03:30:00,2025-06-13 03:30:00
2025-06-13,S13,Norway,65.68,76.96,24.37,27.3,1.21,50,1.22,No,60.472,8.4689,03:45:00,2025-06-13 03:45:00
2025-06-13,S9,Ireland,41.88,65.95,21.21,35.1,1.6,250,5.3,No,53.1424,-7.6921,04:00:00,2025-06-13 04:00:00
2025-06-13,S8,Germany,31.74,78.55,21.58,31.8,1.41,350,7.55,No,51.1657,10.4515,04:15:00,2025-06-13 04:15:00
2025-06-13,S13,Norway,65.68,76.96,24.37,27.3,1.21,50,1.22,No,60.472,8.4689,04:30:00,2025-06-13 04:30:00
2025-06-13,S9,Ireland,41.88,65.95,21.21,35.1,1.6,250,5.3,No,53.1424,-7.6921,04:45:00,2025-06-13 04:45:00
2025-06-13,S5,Germany,22.19,81.68,24.53,31.7,1.4,350,8.59,No,51.1657,10.4515,05:00:00,2025-06-13 05:00:00
2025-06-13,S14,Ireland,32.38,78.0,21.49,39.4,1.43,250,5.37,No,53.1424,-7.6921,05:15:00,2025-06-13 05:15:00
2025-06-13,S3,Ireland,46.8,68.1,7.57,29.6,1.99,250,1.89,No,53.1424,-7.6921,05:30:00,2025-06-13 05:30:00
2025-06-13,S1,Norway,30.37,77.6,8.22,31.6,1.58,50,0.41,No,60.472,8.4689,05:45:00,2025-06-13 05:45:00
